POINT_ID,ZIP_CODE,LAT,LONG,POPULATION,CITY,COUNTY,STATE,STATE_ABBREVIATION
382848,11771,40.8727991,-73.5250196,637,Oyster Bay,Nassau,New York,NY
382849,11747,40.7884031,-73.4073962,1119,Melville,Suffolk,New York,NY
382850,11724,40.8642213,-73.4563814,318,Cold Spring Harbor,Suffolk,New York,NY
382851,11743,40.8834109,-73.4235557,2515,Huntington,Suffolk,New York,NY
382853,07005,40.9327715,-74.4173039,890,Boonton,Morris,New Jersey,NJ
382854,07045,40.9094048,-74.3635713,685,Montville,Morris,New Jersey,NJ
382855,07082,40.9269134,-74.3425114,453,Towaco,Morris,New Jersey,NJ
382856,07405,40.987841,-74.3781877,1195,Butler,Morris,New Jersey,NJ
382859,07403,41.02092,-74.3328523,438,Bloomingdale,Passaic,New Jersey,NJ
382860,07480,41.0882594,-74.3763899,1072,West Milford,Passaic,New Jersey,NJ
382861,07465,41.0548546,-74.3327636,369,Wanaque,Passaic,New Jersey,NJ
382863,07035,40.9275008,-74.3083343,548,Lincoln Park,Morris,New Jersey,NJ
382864,07440,40.946468,-74.29304,311,Pequannock,Morris,New Jersey,NJ
382865,07444,40.9674073,-74.3069674,716,Pompton Plains,Morris,New Jersey,NJ
382866,07457,40.9959949,-74.3151243,159,Riverdale,Morris,New Jersey,NJ
382867,07442,41.003095,-74.2854546,716,Pompton Lakes,Passaic,New Jersey,NJ
382868,07512,40.9034151,-74.2197791,630,Totowa,Passaic,New Jersey,NJ
382870,07470,40.9458547,-74.2450769,4359,Wayne,Passaic,New Jersey,NJ
382871,07502,40.918573,-74.194089,1185,Paterson,Passaic,New Jersey,NJ
382873,07417,41.0075291,-74.2056517,895,Franklin Lakes,Bergen,New Jersey,NJ
382874,07420,41.0322698,-74.3031638,305,Haskell,Passaic,New Jersey,NJ
382876,07456,41.1023317,-74.2731701,827,Ringwood,Passaic,New Jersey,NJ
382877,07436,41.0294047,-74.2431454,849,Oakland,Bergen,New Jersey,NJ
382879,07422,41.1820489,-74.4444525,546,Highland Lakes,Sussex,New Jersey,NJ
382880,07421,41.1740042,-74.3524938,551,Hewitt,Passaic,New Jersey,NJ
382881,10990,41.2674476,-74.3640107,1576,Warwick,Orange,New York,NY
382883,10958,41.3719126,-74.4324788,228,New Hampton,Orange,New York,NY
382884,10921,41.3320653,-74.3634217,289,Florida,Orange,New York,NY
382885,10924,41.381005,-74.3524707,1016,Goshen,Orange,New York,NY
382886,10979,41.1828298,-74.3149208,11,Sterling Forest,Orange,New York,NY
382887,10925,41.198181,-74.3147585,292,Greenwood Lake,Orange,New York,NY
382888,10987,41.1869269,-74.2373502,178,Tuxedo Park,Orange,New York,NY
382889,10918,41.344192,-74.262177,869,Chester,Orange,New York,NY
382890,10950,41.317346,-74.1998813,4135,Monroe,Orange,New York,NY
382891,10914,41.4177169,-74.2000257,24,Blooming Grove,Orange,New York,NY
382892,07522,40.9249588,-74.179096,1895,Paterson,Passaic,New Jersey,NJ
382893,07501,40.9119985,-74.1709645,2835,Paterson,Passaic,New Jersey,NJ
382894,07505,40.9163265,-74.1716431,125,Paterson,Passaic,New Jersey,NJ
382895,07503,40.8975481,-74.1541206,1471,Paterson,Passaic,New Jersey,NJ
382896,07508,40.9550739,-74.183638,1556,Haledon,Passaic,New Jersey,NJ
382897,07524,40.9317108,-74.1568702,1126,Paterson,Passaic,New Jersey,NJ
382898,07506,40.9569572,-74.1585611,1088,Hawthorne,Passaic,New Jersey,NJ
382899,07513,40.9061822,-74.148686,923,Paterson,Passaic,New Jersey,NJ
382900,07504,40.9125484,-74.1416151,1048,Paterson,Passaic,New Jersey,NJ
382901,07514,40.926992,-74.1438379,1491,Paterson,Passaic,New Jersey,NJ
382902,07452,40.9594705,-74.125202,874,Glen Rock,Bergen,New Jersey,NJ
382903,07481,40.9990933,-74.1688486,1269,Wyckoff,Bergen,New Jersey,NJ
382904,07432,40.9958086,-74.1412624,424,Midland Park,Bergen,New Jersey,NJ
382905,07463,41.0136149,-74.1259191,587,Waldwick,Bergen,New Jersey,NJ
382907,07407,40.9045259,-74.1195136,1149,Elmwood Park,Bergen,New Jersey,NJ
382908,07663,40.9029257,-74.0946686,747,Saddle Brook,Bergen,New Jersey,NJ
382909,07410,40.9358333,-74.1175036,2054,Fair Lawn,Bergen,New Jersey,NJ
382910,07662,40.910694,-74.0828953,253,Rochelle Park,Bergen,New Jersey,NJ
382911,07607,40.9028851,-74.0634573,460,Maywood,Bergen,New Jersey,NJ
382912,07652,40.947312,-74.0702189,1845,Paramus,Bergen,New Jersey,NJ
382915,07450,40.9815914,-74.1135057,1913,Ridgewood,Bergen,New Jersey,NJ
382916,07423,40.9994846,-74.0965737,269,Ho Ho Kus,Bergen,New Jersey,NJ
382917,07676,40.9883059,-74.064693,512,Township Of Washington,Bergen,New Jersey,NJ
382918,07430,41.0831588,-74.1858947,2540,Mahwah,Bergen,New Jersey,NJ
382922,07401,41.032669,-74.1338262,557,Allendale,Bergen,New Jersey,NJ
382923,07446,41.0591364,-74.1459311,1057,Ramsey,Bergen,New Jersey,NJ
382924,10931,41.1487916,-74.1625223,76,Hillburn,Rockland,New York,NY
382926,07458,41.0466517,-74.0965114,848,Saddle River,Bergen,New Jersey,NJ
382927,07677,41.0259773,-74.0610613,444,Woodcliff Lake,Bergen,New Jersey,NJ
382928,10901,41.1407721,-74.1049762,1520,Suffern,Rockland,New York,NY
382929,10952,41.1111183,-74.0785398,3815,Monsey,Rockland,New York,NY
382930,07661,40.927354,-74.0396108,702,River Edge,Bergen,New Jersey,NJ
382932,07649,40.9566509,-74.0328576,544,Oradell,Bergen,New Jersey,NJ
382934,07621,40.9223342,-73.9980008,1864,Bergenfield,Bergen,New Jersey,NJ
382935,07646,40.9341614,-74.0194531,968,New Milford,Bergen,New Jersey,NJ
382936,07628,40.9452388,-73.9924284,1187,Dumont,Bergen,New Jersey,NJ
382937,07630,40.9749901,-74.0232476,429,Emerson,Bergen,New Jersey,NJ
382938,07642,41.0071268,-74.0451189,724,Hillsdale,Bergen,New Jersey,NJ
382941,07641,40.9617128,-73.9974371,246,Haworth,Bergen,New Jersey,NJ
382943,07675,41.0035057,-74.0017778,1706,Westwood,Bergen,New Jersey,NJ
382945,07626,40.9397855,-73.9585808,647,Cresskill,Bergen,New Jersey,NJ
382947,07670,40.9183086,-73.9505227,1249,Tenafly,Bergen,New Jersey,NJ
382948,07627,40.9545757,-73.9565634,438,Demarest,Bergen,New Jersey,NJ
382949,07640,40.9916807,-73.9802022,366,Harrington Park,Bergen,New Jersey,NJ
382950,07624,40.9728898,-73.9603147,728,Closter,Bergen,New Jersey,NJ
382951,07648,40.9922519,-73.9509167,406,Norwood,Bergen,New Jersey,NJ
382952,07647,41.0063637,-73.9427715,392,Northvale,Bergen,New Jersey,NJ
382953,10976,41.0229603,-73.9284882,334,Sparkill,Rockland,New York,NY
382954,07656,41.0361833,-74.0442926,495,Park Ridge,Bergen,New Jersey,NJ
382955,07645,41.0545938,-74.047298,544,Montvale,Bergen,New Jersey,NJ
382957,10965,41.0615606,-74.0078322,963,Pearl River,Rockland,New York,NY
382958,10977,41.1189196,-74.0481583,4651,Spring Valley,Rockland,New York,NY
382961,10954,41.0988195,-74.0132625,1415,Nanuet,Rockland,New York,NY
382963,10962,41.0500663,-73.9585848,473,Orangeburg,Rockland,New York,NY
382964,10983,41.0310877,-73.9477026,361,Tappan,Rockland,New York,NY
382965,10913,41.0682581,-73.9549749,583,Blauvelt,Rockland,New York,NY
382967,10994,41.0980715,-73.9726491,492,West Nyack,Rockland,New York,NY
382968,10960,41.0920682,-73.9246477,1145,Nyack,Rockland,New York,NY
382969,10989,41.1229554,-73.9380305,500,Valley Cottage,Rockland,New York,NY
382970,10920,41.1564951,-73.9382389,632,Congers,Rockland,New York,NY
382971,10974,41.1680577,-74.1780132,224,Sloatsburg,Rockland,New York,NY
382972,10975,41.2670792,-74.1722632,9,Southfields,Orange,New York,NY
382973,10970,41.1801774,-74.1021745,537,Pomona,Rockland,New York,NY
382975,10930,41.3662242,-74.1212365,737,Highland Mills,Orange,New York,NY
382976,10926,41.3018464,-74.1197596,213,Harriman,Orange,New York,NY
382977,10917,41.3195718,-74.1176388,148,Central Valley,Orange,New York,NY
382978,10953,41.4049642,-74.0774317,11,Mountainville,Orange,New York,NY
382979,10956,41.1571906,-73.9934155,2287,New City,Rockland,New York,NY
382980,10984,41.2029031,-74.0222645,174,Thiells,Rockland,New York,NY
382982,10923,41.2031212,-74.0022634,671,Garnerville,Rockland,New York,NY
382983,10980,41.2388218,-74.0501626,947,Stony Point,Rockland,New York,NY
382984,10986,41.2852346,-73.9987104,153,Tomkins Cove,Rockland,New York,NY
382985,10993,41.2098964,-73.9738416,357,West Haverstraw,Rockland,New York,NY
382986,10927,41.1910517,-73.9675622,977,Haverstraw,Rockland,New York,NY
382987,10596,41.2562581,-73.9591771,145,Verplanck,Westchester,New York,NY
382988,10548,41.2456965,-73.932977,206,Montrose,Westchester,New York,NY
382989,10511,41.2654277,-73.9431922,166,Buchanan,Westchester,New York,NY
382990,10922,41.3327598,-73.9964523,94,Fort Montgomery,Orange,New York,NY
382991,10928,41.3489701,-73.9984949,283,Highland Falls,Orange,New York,NY
382992,12518,41.4161572,-74.0430642,451,Cornwall,Orange,New York,NY
382994,10996,41.3936995,-73.9721745,1420,West Point,Orange,New York,NY
382995,10524,41.3753251,-73.9262166,253,Garrison,Putnam,New York,NY
382997,10919,41.5259589,-74.3876178,95,Circleville,Orange,New York,NY
382998,10915,41.545359,-74.3593213,9,Bullville,Orange,New York,NY
382999,10941,41.4873175,-74.344437,1018,Middletown,Orange,New York,NY
383000,12721,41.5817228,-74.4224215,493,Bloomingburg,Sullivan,New York,NY
383001,12483,41.6723767,-74.4219911,18,Spring Glen,Ulster,New York,NY
383002,12722,41.5906341,-74.3743037,9,Burlingham,Sullivan,New York,NY
383003,12420,41.6724659,-74.3715594,17,Cragsmoor,Ulster,New York,NY
383005,12566,41.6335187,-74.319661,833,Pine Bush,Orange,New York,NY
383006,12549,41.5280311,-74.2593647,803,Montgomery,Orange,New York,NY
383007,10916,41.4423435,-74.2505767,337,Campbell Hall,Orange,New York,NY
383008,12489,41.7504847,-74.3582933,56,Wawarsing,Ulster,New York,NY
383009,12446,41.809559,-74.3264428,354,Kerhonkson,Ulster,New York,NY
383010,12458,41.8229184,-74.4320804,154,Napanoch,Ulster,New York,NY
383011,12740,41.9388319,-74.4340262,127,Grahamsville,Sullivan,New York,NY
383012,12525,41.6915636,-74.1882724,225,Gardiner,Ulster,New York,NY
383014,12461,41.9049608,-74.2679977,114,Olivebridge,Ulster,New York,NY
383015,12404,41.8189583,-74.2360822,251,Accord,Ulster,New York,NY
383016,10992,41.4260891,-74.1646637,791,Washingtonville,Orange,New York,NY
383017,12575,41.4667045,-74.1788714,203,Rock Tavern,Orange,New York,NY
383018,12577,41.4240405,-74.1221421,178,Salisbury Mills,Orange,New York,NY
383019,12543,41.49552,-74.1731042,227,Maybrook,Orange,New York,NY
383020,12553,41.4557136,-74.0749006,1613,New Windsor,Orange,New York,NY
383021,12550,41.5395739,-74.0572227,4448,Newburgh,Orange,New York,NY
383022,12586,41.5627645,-74.1701021,983,Walden,Orange,New York,NY
383023,12589,41.6237911,-74.1587714,1183,Wallkill,Ulster,New York,NY
383024,12548,41.658064,-74.1024158,95,Modena,Ulster,New York,NY
383026,12520,41.4280171,-73.9961948,211,Cornwall On Hudson,Orange,New York,NY
383029,12512,41.5484987,-73.9684016,8,Chelsea,Dutchess,New York,NY
383030,12508,41.4959955,-73.9536325,1202,Beacon,Dutchess,New York,NY
383031,12527,41.5194281,-73.9356691,13,Glenham,Dutchess,New York,NY
383032,12542,41.6138757,-74.0150142,427,Marlboro,Ulster,New York,NY
383033,12547,41.6606867,-73.9865669,214,Milton,Ulster,New York,NY
383034,12440,41.7811511,-74.1728763,90,High Falls,Ulster,New York,NY
383035,12515,41.6847741,-74.0648402,115,Clintondale,Ulster,New York,NY
383036,12561,41.7593068,-74.0960584,2517,New Paltz,Ulster,New York,NY
383037,12484,41.8619175,-74.1765279,172,Stone Ridge,Ulster,New York,NY
383038,12419,41.8602523,-74.1020075,63,Cottekill,Ulster,New York,NY
383039,12486,41.832417,-74.0639836,95,Tillson,Ulster,New York,NY
383040,12472,41.84709,-74.0795445,87,Rosendale,Ulster,New York,NY
383041,12443,41.9349906,-74.0849252,259,Hurley,Ulster,New York,NY
383042,12528,41.7220538,-74.0094816,959,Highland,Ulster,New York,NY
383043,12493,41.7856648,-73.9741323,51,West Park,Ulster,New York,NY
383044,12471,41.8438707,-74.0413439,10,Rifton,Ulster,New York,NY
383045,12411,41.8760187,-74.0448019,31,Bloomington,Ulster,New York,NY
383046,12487,41.8693992,-73.9988053,210,Ulster Park,Ulster,New York,NY
383047,12417,41.9064222,-73.9907232,31,Connelly,Ulster,New York,NY
383048,12429,41.8333287,-73.9853777,13,Esopus,Ulster,New York,NY
383049,12466,41.9043446,-73.9790252,158,Port Ewen,Ulster,New York,NY
383051,12574,41.917688,-73.9456583,11,Rhinecliff,Dutchess,New York,NY
383056,10471,40.8988679,-73.9033283,1757,Bronx,Bronx,New York,NY
383057,10705,40.9197049,-73.8899283,3052,Yonkers,Westchester,New York,NY
383058,10704,40.9197286,-73.8626512,1566,Yonkers,Westchester,New York,NY
383059,10701,40.9454199,-73.8804706,4621,Yonkers,Westchester,New York,NY
383060,10703,40.959829,-73.8803025,1364,Yonkers,Westchester,New York,NY
383061,07620,40.9687253,-73.9169988,135,Alpine,Bergen,New Jersey,NJ
383062,10964,41.0162043,-73.9143041,91,Palisades,Rockland,New York,NY
383063,10706,40.9898206,-73.8675519,697,Hastings On Hudson,Westchester,New York,NY
383065,10522,41.0103101,-73.8637463,1028,Dobbs Ferry,Westchester,New York,NY
383066,10550,40.9054482,-73.8352533,2784,Mount Vernon,Westchester,New York,NY
383067,10708,40.9382666,-73.8299222,1472,Bronxville,Westchester,New York,NY
383068,10553,40.9085841,-73.8216523,833,Mount Vernon,Westchester,New York,NY
383069,10552,40.9244599,-73.8261153,820,Mount Vernon,Westchester,New York,NY
383071,10803,40.9004583,-73.8071383,934,Pelham,Westchester,New York,NY
383072,10709,40.9546346,-73.8081843,548,Eastchester,Westchester,New York,NY
383074,10710,40.9671566,-73.8463391,1300,Yonkers,Westchester,New York,NY
383076,10502,41.0116021,-73.8414334,431,Ardsley,Westchester,New York,NY
383077,10707,40.9605334,-73.8227322,547,Tuckahoe,Westchester,New York,NY
383078,10530,41.023712,-73.8128101,442,Hartsdale,Westchester,New York,NY
383080,10968,41.0370172,-73.9212594,100,Piermont,Rockland,New York,NY
383081,10503,41.0265555,-73.8753095,1,Ardsley On Hudson,Westchester,New York,NY
383084,10533,41.0369274,-73.8548636,515,Irvington,Westchester,New York,NY
383085,10591,41.0900971,-73.8410139,1659,Tarrytown,Westchester,New York,NY
383086,10607,41.0390886,-73.811368,389,White Plains,Westchester,New York,NY
383087,10523,41.0593406,-73.8194574,502,Elmsford,Westchester,New York,NY
383088,10510,41.139472,-73.8357041,1024,Briarcliff Manor,Westchester,New York,NY
383089,10532,41.0992784,-73.8003267,295,Hawthorne,Westchester,New York,NY
383090,10805,40.8977212,-73.7792577,1189,New Rochelle,Westchester,New York,NY
383092,10801,40.9175701,-73.7848575,3489,New Rochelle,Westchester,New York,NY
383093,10804,40.946841,-73.7880512,910,Wykagyl,Westchester,New York,NY
383094,10538,40.9377518,-73.7564731,977,Larchmont,Westchester,New York,NY
383095,10543,40.9526929,-73.7360405,1266,Mamaroneck,Westchester,New York,NY
383097,10583,40.9886819,-73.7892035,2699,Scarsdale,Westchester,New York,NY
383098,10606,41.0205725,-73.7758456,982,White Plains,Westchester,New York,NY
383101,10605,41.0105253,-73.7451254,898,White Plains,Westchester,New York,NY
383102,10528,40.9750489,-73.7249252,767,Harrison,Westchester,New York,NY
383103,10580,40.9790486,-73.693202,1224,Rye,Westchester,New York,NY
383104,10573,41.015857,-73.677404,2235,Port Chester,Westchester,New York,NY
383105,10603,41.0543997,-73.7792873,938,White Plains,Westchester,New York,NY
383106,10601,41.0329318,-73.7650714,537,White Plains,Westchester,New York,NY
383107,10595,41.0858973,-73.7826451,450,Valhalla,Westchester,New York,NY
383108,10604,41.0715115,-73.7470925,747,West Harrison,Westchester,New York,NY
383109,10594,41.1134245,-73.7742917,484,Thornwood,Westchester,New York,NY
383110,10570,41.1300674,-73.78667,1251,Pleasantville,Westchester,New York,NY
383111,10577,41.038367,-73.7111143,2011,Purchase,Westchester,New York,NY
383112,10504,41.1284683,-73.7075205,608,Armonk,Westchester,New York,NY
383113,10520,41.2264784,-73.8677872,743,Croton On Hudson,Westchester,New York,NY
383115,10545,41.1785912,-73.8354497,0,Maryknoll,Westchester,New York,NY
383116,10562,41.1944804,-73.8252539,1710,Ossining,Westchester,New York,NY
383117,10546,41.195609,-73.801126,83,Millwood,Westchester,New York,NY
383118,10566,41.2894828,-73.9168467,1309,Peekskill,Westchester,New York,NY
383119,10567,41.2896,-73.8970012,1511,Cortlandt Manor,Westchester,New York,NY
383120,10517,41.2982431,-73.8619929,35,Crompond,Westchester,New York,NY
383121,10537,41.33974,-73.882349,175,Lake Peekskill,Putnam,New York,NY
383122,10547,41.3133342,-73.8460386,660,Mohegan Lake,Westchester,New York,NY
383123,10588,41.3366225,-73.8200068,146,Shrub Oak,Westchester,New York,NY
383124,10535,41.3351693,-73.7939193,50,Jefferson Valley,Westchester,New York,NY
383125,10579,41.3953643,-73.8390532,557,Putnam Valley,Putnam,New York,NY
383126,10514,41.1721527,-73.7691957,978,Chappaqua,Westchester,New York,NY
383127,10549,41.200584,-73.723465,1142,Mount Kisco,Westchester,New York,NY
383128,10507,41.2278962,-73.6860475,354,Bedford Hills,Westchester,New York,NY
383129,10536,41.2690983,-73.6886937,779,Katonah,Westchester,New York,NY
383130,10598,41.2882235,-73.7922032,2098,Yorktown Heights,Westchester,New York,NY
383132,10527,41.3211825,-73.7698785,62,Granite Springs,Westchester,New York,NY
383133,10501,41.2956079,-73.7584898,99,Amawalk,Westchester,New York,NY
383134,10505,41.3420895,-73.7454489,52,Baldwin Place,Westchester,New York,NY
383137,10541,41.3811131,-73.7519352,1975,Mahopac,Putnam,New York,NY
383138,10589,41.3341428,-73.7146343,400,Somers,Westchester,New York,NY
383139,10578,41.3202757,-73.6789909,52,Purdys,Westchester,New York,NY
383140,10526,41.2881022,-73.6688353,143,Goldens Bridge,Westchester,New York,NY
383141,11709,40.9063125,-73.5582442,439,Bayville,Nassau,New York,NY
383142,06870,41.0244455,-73.57115,468,Old Greenwich,Fairfield,Connecticut,CT
383143,06831,41.0887241,-73.6588376,1011,Greenwich,Fairfield,Connecticut,CT
383144,06830,41.0376047,-73.6243391,1516,Greenwich,Fairfield,Connecticut,CT
383145,06878,41.0300928,-73.5837192,555,Riverside,Fairfield,Connecticut,CT
383146,06807,41.0567322,-73.5920293,426,Cos Cob,Fairfield,Connecticut,CT
383147,06901,41.0535924,-73.5381692,183,Stamford,Fairfield,Connecticut,CT
383150,06902,41.0593473,-73.5443835,3567,Stamford,Fairfield,Connecticut,CT
383151,06905,41.0882928,-73.5426686,968,Stamford,Fairfield,Connecticut,CT
383152,06903,41.1360179,-73.5711421,898,Stamford,Fairfield,Connecticut,CT
383153,06906,41.071023,-73.5226207,427,Stamford,Fairfield,Connecticut,CT
383155,06820,41.076202,-73.4800804,1554,Darien,Fairfield,Connecticut,CT
383156,06907,41.1009178,-73.520517,485,Stamford,Fairfield,Connecticut,CT
383158,06853,41.0661094,-73.4379963,148,Norwalk,Fairfield,Connecticut,CT
383159,06854,41.0839099,-73.426615,1779,Norwalk,Fairfield,Connecticut,CT
383160,06850,41.126683,-73.4474593,986,Norwalk,Fairfield,Connecticut,CT
383161,06851,41.1382333,-73.4015257,1369,Norwalk,Fairfield,Connecticut,CT
383162,10506,41.1903951,-73.6391444,438,Bedford,Westchester,New York,NY
383164,10576,41.2215765,-73.5723324,320,Pound Ridge,Westchester,New York,NY
383165,10518,41.2661426,-73.5882959,103,Cross River,Westchester,New York,NY
383166,10590,41.2552693,-73.5394041,511,South Salem,Westchester,New York,NY
383167,10519,41.3523455,-73.6526622,20,Croton Falls,Westchester,New York,NY
383168,10560,41.3405273,-73.5976089,312,North Salem,Westchester,New York,NY
383170,10597,41.2930212,-73.5965677,85,Waccabuc,Westchester,New York,NY
383171,10509,41.4108547,-73.5943395,1445,Brewster,Putnam,New York,NY
383172,06840,41.160393,-73.5001238,1636,New Canaan,Fairfield,Connecticut,CT
383173,06897,41.2112775,-73.4409743,1360,Wilton,Fairfield,Connecticut,CT
383174,06877,41.310803,-73.499837,1868,Ridgefield,Fairfield,Connecticut,CT
383175,06810,41.3742839,-73.4576107,3233,Danbury,Fairfield,Connecticut,CT
383177,10516,41.461974,-73.8749083,293,Cold Spring,Putnam,New York,NY
383178,12524,41.5287847,-73.8883173,921,Fishkill,Dutchess,New York,NY
383179,12590,41.5925557,-73.8868533,2342,Wappingers Falls,Dutchess,New York,NY
383181,12603,41.6758676,-73.8644835,3735,Poughkeepsie,Dutchess,New York,NY
383182,12582,41.5443012,-73.7384517,356,Stormville,Dutchess,New York,NY
383183,10512,41.4576193,-73.7246077,1792,Carmel,Putnam,New York,NY
383185,12531,41.540556,-73.6716709,249,Holmes,Dutchess,New York,NY
383186,12533,41.5597715,-73.787099,2041,Hopewell Junction,Dutchess,New York,NY
383188,12540,41.6712021,-73.7248908,666,Lagrangeville,Dutchess,New York,NY
383189,12570,41.6263208,-73.6756622,605,Poughquag,Dutchess,New York,NY
383190,12601,41.7019214,-73.9115188,4205,Poughkeepsie,Dutchess,New York,NY
383191,12604,41.6882586,-73.8921714,186,Poughkeepsie,Dutchess,New York,NY
383192,12538,41.7922298,-73.8937671,1598,Hyde Park,Dutchess,New York,NY
383193,12578,41.8091199,-73.795854,179,Salt Point,Dutchess,New York,NY
383194,12580,41.8636509,-73.8715358,343,Staatsburg,Dutchess,New York,NY
383195,12572,41.9248846,-73.863664,472,Rhinebeck,Dutchess,New York,NY
383196,12569,41.7345558,-73.7928354,739,Pleasant Valley,Dutchess,New York,NY
383197,12585,41.7264036,-73.6915098,70,Verbank,Dutchess,New York,NY
383199,12545,41.7829039,-73.669402,540,Millbrook,Dutchess,New York,NY
383200,12514,41.8774086,-73.7644235,218,Clinton Corners,Dutchess,New York,NY
383201,12581,41.9016147,-73.7005924,129,Stanfordville,Dutchess,New York,NY
383202,12563,41.499189,-73.5872259,477,Patterson,Putnam,New York,NY
383204,12564,41.5826136,-73.5825772,739,Pawling,Dutchess,New York,NY
383205,06811,41.4225862,-73.4783643,1943,Danbury,Fairfield,Connecticut,CT
383207,06812,41.4803182,-73.4868629,1111,New Fairfield,Fairfield,Connecticut,CT
383208,06784,41.5760345,-73.491717,249,Sherman,Fairfield,Connecticut,CT
383209,06755,41.6505577,-73.479353,74,Gaylordsville,Litchfield,Connecticut,CT
383211,06776,41.6013201,-73.4228319,1842,New Milford,Litchfield,Connecticut,CT
383212,12522,41.7199788,-73.5983842,332,Dover Plains,Dutchess,New York,NY
383213,12594,41.6844605,-73.5576764,365,Wingdale,Dutchess,New York,NY
383214,12592,41.8020745,-73.5786256,64,Wassaic,Dutchess,New York,NY
383215,12501,41.8630954,-73.5736273,213,Amenia,Dutchess,New York,NY
383216,06785,41.6950483,-73.4647885,36,South Kent,Litchfield,Connecticut,CT
383218,06757,41.7436065,-73.4597986,116,Kent,Litchfield,Connecticut,CT
383219,06069,41.8607627,-73.4492152,133,Sharon,Litchfield,Connecticut,CT
383220,11726,40.6787891,-73.3957293,1360,Copiague,Suffolk,New York,NY
383222,11757,40.6890103,-73.3733275,3309,Lindenhurst,Suffolk,New York,NY
383223,11798,40.7525986,-73.3787427,1349,Wyandanch,Suffolk,New York,NY
383225,11704,40.7175041,-73.3582029,2819,West Babylon,Suffolk,New York,NY
383226,11703,40.7326707,-73.3250103,1076,North Babylon,Suffolk,New York,NY
383229,11729,40.7611363,-73.3252604,1992,Deer Park,Suffolk,New York,NY
383230,11795,40.7090053,-73.2963373,2031,West Islip,Suffolk,New York,NY
383234,11746,40.8142683,-73.3622764,4857,Huntington Station,Suffolk,New York,NY
383235,11740,40.8653983,-73.3612965,663,Greenlawn,Suffolk,New York,NY
383236,11731,40.862623,-73.3169372,2015,East Northport,Suffolk,New York,NY
383237,11725,40.8404921,-73.2808146,2074,Commack,Suffolk,New York,NY
383240,11702,40.6506971,-73.2622177,894,Babylon,Suffolk,New York,NY
383241,11718,40.7164346,-73.2615138,214,Brightwaters,Suffolk,New York,NY
383242,11706,40.7225373,-73.2521829,4569,Bay Shore,Suffolk,New York,NY
383244,11751,40.7304856,-73.2139239,1133,Islip,Suffolk,New York,NY
383245,11770,40.6458424,-73.1565956,6,Ocean Beach,Suffolk,New York,NY
383247,11752,40.7571141,-73.1740117,788,Islip Terrace,Suffolk,New York,NY
383248,11730,40.7174358,-73.1702201,1164,East Islip,Suffolk,New York,NY
383249,11739,40.736135,-73.1612507,118,Great River,Suffolk,New York,NY
383251,11717,40.7838054,-73.2522626,4659,Brentwood,Suffolk,New York,NY
383252,11788,40.8180876,-73.2132087,1095,Hauppauge,Suffolk,New York,NY
383253,11754,40.8855663,-73.2499013,1318,Kings Park,Suffolk,New York,NY
383255,11787,40.8529237,-73.2112601,2316,Smithtown,Suffolk,New York,NY
383256,11722,40.7830501,-73.1949163,2677,Central Islip,Suffolk,New York,NY
383258,11749,40.8067396,-73.1709032,212,Islandia,Suffolk,New York,NY
383259,11767,40.8429485,-73.1452161,964,Nesconset,Suffolk,New York,NY
383260,11769,40.7343483,-73.1250247,682,Oakdale,Suffolk,New York,NY
383261,11796,40.7312457,-73.0994188,277,West Sayville,Suffolk,New York,NY
383262,11782,40.7380884,-73.0816699,1096,Sayville,Suffolk,New York,NY
383264,11705,40.7432775,-73.0558411,567,Bayport,Suffolk,New York,NY
383266,11715,40.7510063,-73.0348768,308,Blue Point,Suffolk,New York,NY
383267,11716,40.7766919,-73.1348539,707,Bohemia,Suffolk,New York,NY
383269,11779,40.8129584,-73.1144905,2594,Ronkonkoma,Suffolk,New York,NY
383271,11755,40.8578166,-73.1168438,861,Lake Grove,Suffolk,New York,NY
383272,11720,40.8703309,-73.0821133,2236,Centereach,Suffolk,New York,NY
383273,11741,40.7948954,-73.0703284,1808,Holbrook,Suffolk,New York,NY
383274,11742,40.8100666,-73.0414044,911,Holtsville,Suffolk,New York,NY
383275,11784,40.8689229,-73.0412147,1931,Selden,Suffolk,New York,NY
383277,11738,40.8381987,-73.0382126,1383,Farmingville,Suffolk,New York,NY
383278,11772,40.7617798,-72.9874069,2772,Patchogue,Suffolk,New York,NY
383280,11763,40.8265825,-72.9840499,2139,Medford,Suffolk,New York,NY
383281,11713,40.7760947,-72.9428214,754,Bellport,Suffolk,New York,NY
383282,11727,40.8820599,-73.0040092,1602,Coram,Suffolk,New York,NY
383284,11953,40.8925054,-72.9511722,701,Middle Island,Suffolk,New York,NY
383285,11719,40.7821525,-72.9121035,185,Brookhaven,Suffolk,New York,NY
383287,11980,40.8312962,-72.9231536,260,Yaphank,Suffolk,New York,NY
383288,11951,40.7631636,-72.8303437,1210,Mastic Beach,Suffolk,New York,NY
383289,11967,40.7947779,-72.8754767,2338,Shirley,Suffolk,New York,NY
383290,11950,40.8080323,-72.8470103,1404,Mastic,Suffolk,New York,NY
383291,11955,40.809133,-72.8161013,132,Moriches,Suffolk,New York,NY
383292,11934,40.7983593,-72.7942969,433,Center Moriches,Suffolk,New York,NY
383293,11940,40.8131707,-72.7520023,387,East Moriches,Suffolk,New York,NY
